cod_materia;nome_materia;cod_departamento;sigla_departamento;nome_departamento;creditos
186350;ANALISE DA LIQUIDEZ                                                   ;159;CCA         ;Depto de Ciencias Contábeis e Atuariais           ;4
341461;Análise da Narrativa                                                  ;125;TEL         ;Departamento de Teoria Literária e Literatura     ;4
338257;Análise da Paisagem                                                   ;118;GEA         ;Departamento de Geografia                         ;4
386197;Análise da Política Exterior Brasileira                               ;87;IREL        ;Instituto de Relaçoes Internacionais              ;4
143111;ANALISE DA PUBLICIDADE                                                ;168;DAP         ;Departamento de Audiovisuais e Publicidade        ;4
187844;Análise das Demonstraçoes Contábeis Governamenetais                   ;159;CCA         ;Depto de Ciencias Contábeis e Atuariais           ;2
185299;Análise das Relaçoes Internacionais                                   ;87;IREL        ;Instituto de Relaçoes Internacionais              ;4
186937;Análise das Relaçoes Internacionais do Brasil                         ;87;IREL        ;Instituto de Relaçoes Internacionais              ;4
113859;ANALISE DE ALGORITMOS                                                 ;106;MAT         ;Departamento de Matemática.                       ;4
313467;Análise de Algorítmos e Estrutura de Dados                            ;106;MAT         ;Departamento de Matemática.                       ;5
321559;Análise de Aminoácidos                                                ;218;CEL         ;Departamento de Biologia Celular                  ;5
314579;Análise de Atividade Docente                                          ;85;IQD         ;Instituto de Química                              ;2
331759;Análise de Carteira 1                                                 ;160;ECO         ;Departamento de Economia                          ;2
331783;Análise de Carteira 2                                                 ;160;ECO         ;Departamento de Economia                          ;2
388114;Análise de Carteiras 1                                                ;25;FACE        ;Faculd. de Economia; Administraçao e Contabilidade;2
388122;Análise de Carteiras 2                                                ;25;FACE        ;Faculd. de Economia; Administraçao e Contabilidade;2
361488;Análise de Componentes de Raçoes e Forragens                          ;30;FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;4
335479;Análise de Comportamento (Decision-Making)                            ;266;DAN         ;Departamento de Antropologia                      ;4
122831;Análise de Confiabilidade e Risco Estrutural                          ;137;ENC         ;Departamento de Engenharia Civil e Ambiental      ;4
309699;Análise de Confiabilidade e Risco Estrutural                          ;137;ENC         ;Departamento de Engenharia Civil e Ambiental      ;4
331554;Análise de Conteúdo                                                   ;264;CIS         ;Departamento de Ciencias Sociais                  ;4
381292;Análise de Custos                                                     ;25;FACE        ;Faculd. de Economia; Administraçao e Contabilidade;4
394033;Análise de Custos e Técnica Orçamentária                              ;151;PAD         ;Departamento de Planejamento e Administraçao      ;4
334677;Análise de Dados Agregados em Ciencias Sociais                        ;265;SOL         ;Departamento de Sociologia                        ;4
321770;Análise de Dados Biológicos                                           ;221;GEM         ;Departamento de Genética e Morfologia             ;4
115894;ANALISE DE DADOS CATEGORIZADOS                                        ;107;EST         ;Departamento de Estatística                       ;4
369853;Análise de Dados em Solos                                             ;30;FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;4
372951;Análise de Dados Epidemiológicos                                      ;32;FMD         ;Faculdade de Medicina                             ;2
181064;Análise de Decisoes 1                                                 ;157;ADM         ;Departamento de Administraçao                     ;4
202142;Análise de Decisoes 2                                                 ;157;ADM         ;Departamento de Administraçao                     ;4
196673;Análise de Decisoes e Administraçao de Riscos                         ;89;FUP         ;UnB - Faculdade de Planaltina                     ;2
367401;Análise de Desempenho de Redes de Comunicaçoes                        ;138;ENE         ;Departamento de Engenharia Elétrica.              ;4
340634;Análise de Discurso 1                                                 ;124;LIP         ;Departamento de Linguística; Portugues; Líng Clás ;3
340286;Análise de Discurso 2                                                 ;124;LIP         ;Departamento de Linguística; Portugues; Líng Clás ;3
318442;Análise de Discurso Crítica para Pesquisa Social                      ;110;CEAM        ;Centro de Estudos Avançados e Multidisciplinares  ;3
342718;Análise de Discurso e Ensino                                          ;124;LIP         ;Departamento de Linguística; Portugues; Líng Clás ;3
340880;Análise de Discurso: Gramática e Contexto Social                      ;124;LIP         ;Departamento de Linguística; Portugues; Líng Clás ;3
314323;Análise de Elementos Tracos                                           ;85;IQD         ;Instituto de Química                              ;4
203106;Análise de Experimentos para o Ensino de Química                      ;85;IQD         ;Instituto de Química                              ;2
313173;Análise de Fourier                                                    ;106;MAT         ;Departamento de Matemática.                       ;5
367362;Análise de Inf Geográficas 1: Int ao Georeferenciamento de Dados      ;32;FMD         ;Faculdade de Medicina                             ;2
315028;Análise de Informaçoes                                                ;107;EST         ;Departamento de Estatística                       ;3
