sigla_departamento;nome_departamento;cod_faculdade;nome_faculdade;cod_materia;periodo;prioridade
IP          ;Direção do Instituto de Psicologia                ;183;Psicologia                                                            ;124770;5;22
IP          ;Direção do Instituto de Psicologia                ;183;Psicologia                                                            ;124397;5;23
IP          ;Direção do Instituto de Psicologia                ;183;Psicologia                                                            ;125130;6;24
IP          ;Direção do Instituto de Psicologia                ;183;Psicologia                                                            ;124338;6;25
IP          ;Direção do Instituto de Psicologia                ;183;Psicologia                                                            ;124958;6;26
IP          ;Direção do Instituto de Psicologia                ;183;Psicologia                                                            ;124362;7;27
IP          ;Direção do Instituto de Psicologia                ;183;Psicologia                                                            ;126331;7;28
IP          ;Direção do Instituto de Psicologia                ;183;Psicologia                                                            ;124052;7;29
IP          ;Direção do Instituto de Psicologia                ;183;Psicologia                                                            ;124664;8;30
IP          ;Direção do Instituto de Psicologia                ;183;Psicologia                                                            ;106411;8;31
IP          ;Direção do Instituto de Psicologia                ;183;Psicologia                                                            ;125491;9;32
IP          ;Direção do Instituto de Psicologia                ;183;Psicologia                                                            ;106631;9;33
IP          ;Direção do Instituto de Psicologia                ;183;Psicologia                                                            ;127078;10;34
IP          ;Direção do Instituto de Psicologia                ;183;Psicologia                                                            ;124851;10;35
IPOL        ;Instituto de Ciência Política                     ;710;Ciência Política                                                      ;185035;1;1
IPOL        ;Instituto de Ciência Política                     ;710;Ciência Política                                                      ;134465;1;2
IPOL        ;Instituto de Ciência Política                     ;710;Ciência Política                                                      ;135011;1;3
IPOL        ;Instituto de Ciência Política                     ;710;Ciência Política                                                      ;132012;1;4
IPOL        ;Instituto de Ciência Política                     ;710;Ciência Política                                                      ;184039;1;5
IPOL        ;Instituto de Ciência Política                     ;710;Ciência Política                                                      ;185248;2;6
IPOL        ;Instituto de Ciência Política                     ;710;Ciência Política                                                      ;139033;2;7
IPOL        ;Instituto de Ciência Política                     ;710;Ciência Política                                                      ;185001;2;8
IPOL        ;Instituto de Ciência Política                     ;710;Ciência Política                                                      ;134074;2;9
IPOL        ;Instituto de Ciência Política                     ;710;Ciência Política                                                      ;132039;2;10
IPOL        ;Instituto de Ciência Política                     ;710;Ciência Política                                                      ;185051;3;11
IPOL        ;Instituto de Ciência Política                     ;710;Ciência Política                                                      ;185116;3;12
IPOL        ;Instituto de Ciência Política                     ;710;Ciência Política                                                      ;185850;3;13
IPOL        ;Instituto de Ciência Política                     ;710;Ciência Política                                                      ;185493;3;14
IPOL        ;Instituto de Ciência Política                     ;710;Ciência Política                                                      ;139190;3;15
IPOL        ;Instituto de Ciência Política                     ;710;Ciência Política                                                      ;185060;4;16
IPOL        ;Instituto de Ciência Política                     ;710;Ciência Política                                                      ;185221;4;17
IPOL        ;Instituto de Ciência Política                     ;710;Ciência Política                                                      ;115011;4;18
IPOL        ;Instituto de Ciência Política                     ;710;Ciência Política                                                      ;185213;5;19
IPOL        ;Instituto de Ciência Política                     ;710;Ciência Política                                                      ;185205;6;20
IPOL        ;Instituto de Ciência Política                     ;710;Ciência Política                                                      ;185167;7;21
IPOL        ;Instituto de Ciência Política                     ;710;Ciência Política                                                      ;187381;8;22
IQD         ;Instituto de Química                              ;167;Química                                                               ;113034;1;1
IQD         ;Instituto de Química                              ;167;Química                                                               ;113093;1;2
IQD         ;Instituto de Química                              ;167;Química                                                               ;119679;1;3
IQD         ;Instituto de Química                              ;167;Química                                                               ;119687;1;4
IQD         ;Instituto de Química                              ;167;Química                                                               ;119644;1;5
IQD         ;Instituto de Química                              ;167;Química                                                               ;114090;1;6
IQD         ;Instituto de Química                              ;167;Química                                                               ;114995;1;7
IQD         ;Instituto de Química                              ;167;Química                                                               ;114804;1;8
IQD         ;Instituto de Química                              ;167;Química                                                               ;113042;2;9
IQD         ;Instituto de Química                              ;167;Química                                                               ;118001;2;10
IQD         ;Instituto de Química                              ;167;Química                                                               ;114464;2;11
IQD         ;Instituto de Química                              ;167;Química                                                               ;114073;2;12
IQD         ;Instituto de Química                              ;167;Química                                                               ;114111;2;13
IQD         ;Instituto de Química                              ;167;Química                                                               ;105953;2;14
IQD         ;Instituto de Química                              ;167;Química                                                               ;112577;2;15
IQD         ;Instituto de Química                              ;167;Química                                                               ;113051;3;16
IQD         ;Instituto de Química                              ;167;Química                                                               ;118028;3;17
IQD         ;Instituto de Química                              ;167;Química                                                               ;114685;3;18
IQD         ;Instituto de Química                              ;167;Química                                                               ;114120;3;19
IQD         ;Instituto de Química                              ;167;Química                                                               ;119296;3;20
IQD         ;Instituto de Química                              ;167;Química                                                               ;119024;3;21
IQD         ;Instituto de Química                              ;167;Química                                                               ;118044;4;22
IQD         ;Instituto de Química                              ;167;Química                                                               ;118052;4;23
IQD         ;Instituto de Química                              ;167;Química                                                               ;114537;4;24
IQD         ;Instituto de Química                              ;167;Química                                                               ;114707;4;25
IQD         ;Instituto de Química                              ;167;Química                                                               ;114871;4;26
IQD         ;Instituto de Química                              ;167;Química                                                               ;114715;4;27
IQD         ;Instituto de Química                              ;167;Química                                                               ;114561;4;28
IQD         ;Instituto de Química                              ;167;Química                                                               ;106054;5;29
IQD         ;Instituto de Química                              ;167;Química                                                               ;114863;5;30
IQD         ;Instituto de Química                              ;167;Química                                                               ;106127;5;31
IQD         ;Instituto de Química                              ;167;Química                                                               ;119008;5;32
IQD         ;Instituto de Química                              ;167;Química                                                               ;119229;5;33
IQD         ;Instituto de Química                              ;167;Química                                                               ;115045;5;35
IQD         ;Instituto de Química                              ;167;Química                                                               ;114570;6;34
IQD         ;Instituto de Química                              ;167;Química                                                               ;106038;6;36
IQD         ;Instituto de Química                              ;167;Química                                                               ;119288;6;37
IQD         ;Instituto de Química                              ;167;Química                                                               ;114545;6;38
IQD         ;Instituto de Química                              ;167;Química                                                               ;119172;6;39
IQD         ;Instituto de Química                              ;167;Química                                                               ;106046;6;40
IQD         ;Instituto de Química                              ;167;Química                                                               ;119032;7;41
IQD         ;Instituto de Química                              ;167;Química                                                               ;119181;7;42
IQD         ;Instituto de Química                              ;167;Química                                                               ;114979;7;43
IQD         ;Instituto de Química                              ;167;Química                                                               ;114553;7;44
IQD         ;Instituto de Química                              ;167;Química                                                               ;106135;7;45
IQD         ;Instituto de Química                              ;167;Química                                                               ;119440;7;46
IQD         ;Instituto de Química                              ;167;Química                                                               ;106151;8;47
IQD         ;Instituto de Química                              ;761;Química                                                               ;113034;1;1
IQD         ;Instituto de Química                              ;761;Química                                                               ;114090;1;2
IQD         ;Instituto de Química                              ;761;Química                                                               ;194221;1;3
IQD         ;Instituto de Química                              ;761;Química                                                               ;119385;1;4
IQD         ;Instituto de Química                              ;761;Química                                                               ;119652;1;5
IQD         ;Instituto de Química                              ;761;Química                                                               ;119679;1;6
IQD         ;Instituto de Química                              ;761;Química                                                               ;114804;1;7
IQD         ;Instituto de Química                              ;761;Química                                                               ;113042;2;8
IQD         ;Instituto de Química                              ;761;Química                                                               ;114464;2;9
IQD         ;Instituto de Química                              ;761;Química                                                               ;119644;2;10
IQD         ;Instituto de Química                              ;761;Química                                                               ;119687;2;11
IQD         ;Instituto de Química                              ;761;Química                                                               ;125156;2;12
IQD         ;Instituto de Química                              ;761;Química                                                               ;204137;2;13
IQD         ;Instituto de Química                              ;761;Química                                                               ;105953;3;14
IQD         ;Instituto de Química                              ;761;Química                                                               ;108731;3;15
IQD         ;Instituto de Química                              ;761;Química                                                               ;108791;3;16
IQD         ;Instituto de Química                              ;761;Química                                                               ;114111;3;17
IQD         ;Instituto de Química                              ;761;Química                                                               ;118001;3;18
IQD         ;Instituto de Química                              ;761;Química                                                               ;114073;3;20
IQD         ;Instituto de Química                              ;761;Química                                                               ;114120;4;21
IQD         ;Instituto de Química                              ;761;Química                                                               ;114685;4;22
IQD         ;Instituto de Química                              ;761;Química                                                               ;118028;4;23
IQD         ;Instituto de Química                              ;761;Química                                                               ;119296;4;24
IQD         ;Instituto de Química                              ;761;Química                                                               ;191027;4;25
IQD         ;Instituto de Química                              ;761;Química                                                               ;108804;5;26
IQD         ;Instituto de Química                              ;761;Química                                                               ;114537;5;27
IQD         ;Instituto de Química                              ;761;Química                                                               ;114707;5;28
IQD         ;Instituto de Química                              ;761;Química                                                               ;118044;5;29
IQD         ;Instituto de Química                              ;761;Química                                                               ;119539;5;30
IQD         ;Instituto de Química                              ;761;Química                                                               ;119636;5;31
IQD         ;Instituto de Química                              ;761;Química                                                               ;119091;5;32
IQD         ;Instituto de Química                              ;761;Química                                                               ;114545;6;33
IQD         ;Instituto de Química                              ;761;Química                                                               ;114715;6;34
IQD         ;Instituto de Química                              ;761;Química                                                               ;114871;6;35
IQD         ;Instituto de Química                              ;761;Química                                                               ;192015;6;36
IQD         ;Instituto de Química                              ;761;Química                                                               ;119695;6;37
IQD         ;Instituto de Química                              ;761;Química                                                               ;203092;6;38
IQD         ;Instituto de Química                              ;761;Química                                                               ;200557;7;39
IQD         ;Instituto de Química                              ;761;Química                                                               ;114855;7;40
IQD         ;Instituto de Química                              ;761;Química                                                               ;119032;7;41
IQD         ;Instituto de Química                              ;761;Química                                                               ;119059;7;42
IQD         ;Instituto de Química                              ;761;Química                                                               ;119181;7;43
IQD         ;Instituto de Química                              ;761;Química                                                               ;191663;7;45
IQD         ;Instituto de Química                              ;761;Química                                                               ;203106;7;46
IQD         ;Instituto de Química                              ;761;Química                                                               ;108766;8;47
IQD         ;Instituto de Química                              ;761;Química                                                               ;108774;8;48
IQD         ;Instituto de Química                              ;761;Química                                                               ;112593;8;49
IQD         ;Instituto de Química                              ;761;Química                                                               ;114774;8;50
IQD         ;Instituto de Química                              ;761;Química                                                               ;114863;8;51
IQD         ;Instituto de Química                              ;761;Química                                                               ;119008;8;52
IQD         ;Instituto de Química                              ;761;Química                                                               ;119016;8;53
IQD         ;Instituto de Química                              ;761;Química                                                               ;119024;8;54
IQD         ;Instituto de Química                              ;761;Química                                                               ;119571;8;55
IQD         ;Instituto de Química                              ;761;Química                                                               ;108782;8;56
IQD         ;Instituto de Química                              ;761;Química                                                               ;105961;9;56
IQD         ;Instituto de Química                              ;761;Química                                                               ;106046;9;57
IQD         ;Instituto de Química                              ;761;Química                                                               ;108758;9;58
IQD         ;Instituto de Química                              ;761;Química                                                               ;114791;9;59
IQD         ;Instituto de Química                              ;761;Química                                                               ;150649;9;60
IQD         ;Instituto de Química                              ;761;Química                                                               ;191639;10;60
IQD         ;Instituto de Química                              ;761;Química                                                               ;106038;10;61
IQD         ;Instituto de Química                              ;761;Química                                                               ;106054;10;62
IQD         ;Instituto de Química                              ;761;Química                                                               ;108740;10;63
IQD         ;Instituto de Química                              ;761;Química                                                               ;119415;10;64
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;113034;1;1
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;114090;1;2
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;114081;1;3
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;114804;1;4
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;119709;1;5
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;113042;2;6
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;114464;2;7
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;114596;2;8
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;118001;2;9
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;118532;2;10
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;113301;3;11
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;114685;3;12
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;114715;3;13
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;118028;3;14
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;118281;3;15
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;119423;3;16
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;114537;4;17
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;114707;4;18
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;114871;4;19
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;119296;4;20
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;112577;4;21
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;115045;4;22
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;114863;5;24
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;119008;5;25
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;119253;5;26
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;114545;5;27
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;162019;5;28
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;119288;6;29
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;119717;6;30
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;119181;6;31
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;121223;6;32
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;168921;6;33
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;119032;7;34
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;122921;7;35
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;122939;7;36
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;181315;7;37
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;114553;8;38
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;200514;9;39
IQD         ;Instituto de Química                              ;1481;Química Tecnológica                                                   ;200522;10;40
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;113034;1;1
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;113093;1;2
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;118001;1;3
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;114081;1;4
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;114634;1;5
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;207551;1;6
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;122408;1;7
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;113042;2;8
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;115045;2;9
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;118028;2;10
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;168823;2;11
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;114464;2;12
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;100510;2;13
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;113051;3;14
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;118044;3;15
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;168769;3;16
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;104809;3;17
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;181315;3;18
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;114685;3;19
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;206571;4;20
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;113417;4;21
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;168009;4;22
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;114871;4;23
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;104795;4;24
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;206831;4;25
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;104353;5;26
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;119032;5;27
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;109878;5;28
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;100986;5;29
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;106551;5;30
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;168921;5;31
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;104388;6;33
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;104396;6;34
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;110370;6;35
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;168033;6;36
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;104400;7;37
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;103764;7;38
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;104426;7;39
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;107484;7;40
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;104418;8;41
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;104361;8;42
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;107492;8;43
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;107506;9;44
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;104477;9;45
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;104523;9;46
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;104540;10;47
IQD         ;Instituto de Química                              ;1562;Engenharia Química                                                    ;104531;10;48
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;185001;1;1
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;185035;1;2
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;134465;1;3
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;132012;1;4
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;185051;2;5
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;139033;2;6
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;115011;2;7
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;184039;2;8
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;132039;3;9
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;139718;3;10
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;185019;3;11
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;185060;3;12
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;185329;4;13
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;184101;4;14
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;132233;4;15
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;187151;4;16
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;184187;5;17
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;187020;5;18
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;185043;5;19
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;187046;5;20
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;187160;6;21
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;187062;6;22
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;186937;6;27
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;185337;7;23
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;186953;7;25
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;185299;7;26
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;185469;8;28
IREL        ;Instituto de Relações Internacionais              ;400;Relações Internacionais                                               ;187119;8;28
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;140082;1;1
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;142328;1;2
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;142930;1;3
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;145874;1;4
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;145955;1;5
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;145947;2;7
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;145998;2;8
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;142999;2;9
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;142336;2;10
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;201618;2;11
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;145939;3;12
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;142981;3;13
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;142891;3;14
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;142344;3;15
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;203670;3;16
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;145921;4;17
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;142956;4;18
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;142905;4;19
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;142352;4;20
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;206067;4;21
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;207543;5;22
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;140783;5;23
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;142361;5;24
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;145904;5;25
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;185035;5;26
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;134465;5;27
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;140805;6;28
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;140937;6;29
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;142379;6;30
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;209252;6;31
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;209261;6;32
LET         ;Departamento de Línguas Estrangeiras e Tradução   ;1465;Línguas Estrangeiras Aplicadas - MSI                                  ;209279;6;33
