id_objeto,id_sujeito,id_termo,id_objeto_tipo,desc_objeto,id_coluna
50442,40115,28,1,4,18
50443,40115,4,2,"Instituto de Física",21
50444,40116,14,1,"Laboratório de Mecânica",17
50445,40116,28,1,4,18
50446,40116,4,2,"Instituto de Física",21
50447,40117,14,1,"Física Matemática A",17
50448,40117,28,1,4,18
50449,40117,4,2,"Instituto de Física",21
50450,40118,14,1,"Relatividade e Física Quântica",17
50451,40118,28,1,6,18
50452,40118,4,2,"Instituto de Física",21
50453,40119,14,1,"Mecânica Clássica B",17
50454,40119,28,1,4,18
50455,40119,4,2,"Instituto de Física",21
50456,40120,14,1,"Métodos Computacionais A",17
50457,40120,28,1,4,18
50458,40120,4,2,"Instituto de Física",21
50459,40121,14,1,"Laboratório de Física Moderna",17
50460,40121,28,1,4,18
50461,40121,4,2,"Instituto de Física",21
50462,40122,14,1,"Laboratório de Oscilaçoes, Ondas e Fluidos",17
50463,40122,28,1,4,18
50464,40122,4,2,"Instituto de Física",21
50465,40123,14,1,"Física Matemática B",17
50466,40123,28,1,4,18
50467,40123,4,2,"Instituto de Física",21
50468,40124,14,1,"Mecânica Quântica A",17
50469,40124,28,1,4,18
50470,40124,4,2,"Instituto de Física",21
50471,40125,14,1,"Teoria Eletromagnética A",17
50472,40125,28,1,4,18
50473,40125,4,2,"Instituto de Física",21
50474,40126,14,1,"Laboratório de Eletromagnetismo A",17
50475,40126,28,1,4,18
50476,40126,4,2,"Instituto de Física",21
50477,40127,14,1,"Laboratório de Termodinâmcia e Física Estatística",17
50478,40127,28,1,4,18
50479,40127,4,2,"Instituto de Física",21
50480,40128,14,1,Termoestatística,17
50481,40128,28,1,4,18
50482,40128,4,2,"Instituto de Física",21
50483,40129,14,1,"Teoria Eletromagnética B",17
50484,40129,28,1,4,18
50485,40129,4,2,"Instituto de Física",21
50486,40130,14,1,"Mecânica Quântica B",17
50487,40130,28,1,6,18
50488,40130,4,2,"Instituto de Física",21
50489,40131,14,1,"Termodinâmica e Física Estatística",17
50490,40131,28,1,4,18
50491,40131,4,2,"Instituto de Física",21
50492,40132,14,1,"Laboratório de Óptica e Fotônica",17
50493,40132,28,1,4,18
50494,40132,4,2,"Instituto de Física",21
50495,40133,14,1,"Laboratório de Espectroscopia A",17
50496,40133,28,1,4,18
50497,40133,4,2,"Instituto de Física",21
50498,40134,14,1,"História e Filosofia da Física",17
50499,40134,28,1,4,18
50500,40134,4,2,"Instituto de Física",21
50501,40135,14,1,"Laboratório de Espectroscopia B",17
50502,40135,28,1,4,18
50503,40135,4,2,"Instituto de Física",21
50504,40136,14,1,"Laboratório de Eletromagnetismo B",17
50505,40136,28,1,4,18
50506,40136,4,2,"Instituto de Física",21
50507,40137,14,1,"Laboratório de Instrumentaçao Científica B",17
50508,40137,28,1,4,18
50509,40137,4,2,"Instituto de Física",21
50510,40138,14,1,"Partículas e Campos A",17
50511,40138,28,1,4,18
50512,40138,4,2,"Instituto de Física",21
50513,40139,14,1,"Partículas e Campos B",17
50514,40139,28,1,4,18
50515,40139,4,2,"Instituto de Física",21
50516,40140,14,1,"Teoria Clássica de Campos",17
50517,40140,28,1,4,18
50518,40140,4,2,"Instituto de Física",21
50519,40141,14,1,"História da Física B",17
50520,40141,28,1,4,18
50521,40141,4,2,"Instituto de Física",21
50522,40142,14,1,"Física do Estado Sólido B",17
50523,40142,28,1,4,18
50524,40142,4,2,"Instituto de Física",21
50525,40143,14,1,Astrofísica,17
50526,40143,28,1,4,18
50527,40143,4,2,"Instituto de Física",21
50528,40144,14,1,"Sistemas Dinâmicos",17
50529,40144,28,1,4,18
50530,40144,4,2,"Instituto de Física",21
50531,40145,14,1,Cosmologia,17
50532,40145,28,1,4,18
50533,40145,4,2,"Instituto de Física",21
50534,40146,14,1,"Física Atômica e Molecular A",17
50535,40146,28,1,4,18
50536,40146,4,2,"Instituto de Física",21
50537,40147,14,1,"Física Atômica e Molecular B",17
50538,40147,28,1,4,18
50539,40147,4,2,"Instituto de Física",21
50540,40148,14,1,"História da Arte-Educaçao 1 - Teatro",17
50541,40148,28,1,4,18
50542,40148,4,2,"Instituto de Artes",21
50543,40149,14,1,"Física do Estado Sólido A",17
50544,40149,28,1,4,18
50545,40149,4,2,"Instituto de Física",21
50546,40150,14,1,"História da Física A",17
50547,40150,28,1,4,18
50548,40150,4,2,"Instituto de Física",21
50549,40151,14,1,"Física Biológica",17
50550,40151,28,1,4,18
50551,40151,4,2,"Instituto de Física",21
50552,40152,14,1,"Filosofia da Física",17
50553,40152,28,1,4,18
50554,40152,4,2,"Instituto de Física",21
50555,40153,14,1,"Teoria Clássica dos Fluidos",17
50556,40153,28,1,4,18
50557,40153,4,2,"Instituto de Física",21
50558,40154,14,1,"Física Estatística Fora do Equilibrio",17
50559,40154,28,1,4,18
50560,40154,4,2,"Instituto de Física",21
50561,40155,14,1,"Métodos Computacionais B",17
50562,40155,28,1,4,18
50563,40155,4,2,"Instituto de Física",21
50564,40156,14,1,Eletromagnetismo,17
50565,40156,28,1,6,18
50566,40156,4,2,"Instituto de Física",21
50567,40157,14,1,"RELATIVIDADE GERAL",17
50568,40157,28,1,4,18
50569,40157,4,2,"Instituto de Física",21
50570,40158,14,1,"Educaçao Física e Cinema",17
50571,40158,28,1,2,18
50572,40158,4,2,"Faculdade de Educaçao Física",21
50573,40159,14,1,"Educaçao Física e Vivencias Corporais Alternativas",17
50574,40159,28,1,2,18
50575,40159,4,2,"Faculdade de Educaçao Física",21
50576,40160,14,1,"Educaçao Física e Literatura",17
50577,40160,28,1,2,18
50578,40160,4,2,"Faculdade de Educaçao Física",21
50579,40161,14,1,"Educaçao Física, Música e Arte",17
50580,40161,28,1,2,18
50581,40161,4,2,"Faculdade de Educaçao Física",21
50582,40162,14,1,"Jogos e Brincadeiras Populares",17
50583,40162,28,1,2,18
50584,40162,4,2,"Faculdade de Educaçao Física",21
50585,40163,14,1,"Danças e Brincadeiras Cantadas",17
50586,40163,28,1,2,18
50587,40163,4,2,"Faculdade de Educaçao Física",21
50588,40164,14,1,"Educaçao Tutorial: A Universidade em Questao",17
50589,40164,28,1,1,18
50590,40164,4,2,"Faculdade de Educaçao Física",21
50591,40165,14,1,"Educaçao Tutorial: O currículo de Formaçao em Educaçao Física",17
50592,40165,28,1,2,18
50593,40165,4,2,"Faculdade de Educaçao Física",21
50594,40166,14,1,"Educaçao Tutorial: Mundo do Trabalho em Educaçao Física",17
50595,40166,28,1,1,18
50596,40166,4,2,"Faculdade de Educaçao Física",21
50597,40167,14,1,"Projeto de Trabalho de Conclusao de Curso",17
50598,40167,28,1,2,18
50599,40167,4,2,"Instituto de Física",21
50600,40168,14,1,"Trabalho de Conclusao de Curso",17
50601,40168,28,1,6,18
50602,40168,4,2,"Instituto de Física",21
50603,40169,14,1,"Tópicos Especiais A",17
50604,40169,28,1,4,18
50605,40169,4,2,"Instituto de Física",21
50606,40170,14,1,"Tópicos Especiais B",17
50607,40170,28,1,4,18
50608,40170,4,2,"Instituto de Física",21
50609,40171,14,1,"Tópicos Especiais C",17
50610,40171,28,1,4,18
50611,40171,4,2,"Instituto de Física",21
50612,40172,14,1,"Tópicos Especiais D",17
50613,40172,28,1,4,18
50614,40172,4,2,"Instituto de Física",21
50615,40173,14,1,"Arte e Cultura Popular - Teatro",17
50616,40173,28,1,4,18
50617,40173,4,2,"Instituto de Artes",21
50618,40174,14,1,"História da Arte-Educaçao 2 - Teatro",17
50619,40174,28,1,4,18
50620,40174,4,2,"Instituto de Artes",21
50621,40175,14,1,"História do Teatro 1",17
50622,40175,28,1,6,18
50623,40175,4,2,"Instituto de Artes",21
50624,40176,14,1,"História do Teatro 2",17
50625,40176,28,1,6,18
50626,40176,4,2,"Instituto de Artes",21
50627,40177,14,1,"Laboratório de Poéticas Contemporâneas - Teatro",17
50628,40177,28,1,6,18
50629,40177,4,2,"Instituto de Artes",21
50630,40178,14,1,"Introduçao a Teoria do Orbital Molecular",17
50631,40178,28,1,4,18
50632,40178,4,2,"Instituto de Química",21
50633,40179,14,1,"Tópicos Contemporâneos em Gestao de Políticas Públicas 1",17
50634,40179,28,1,4,18
50635,40179,4,2,"Departamento de Gestao de Políticas Públicas - GPP",21
50636,40180,14,1,"Tópicos Contemporâneos em Gestao de Políticas Públicas 2",17
50637,40180,28,1,4,18
50638,40180,4,2,"Departamento de Gestao de Políticas Públicas - GPP",21
50639,40181,14,1,"Tópicos Contemporâneos em Gestao de Políticas Públicas 3",17
50640,40181,28,1,4,18
50641,40181,4,2,"Departamento de Gestao de Políticas Públicas - GPP",21
50642,40182,14,1,"Tópicos Contemporâneos em Gestao de Políticas Públicas 4",17
50643,40182,28,1,4,18
50644,40182,4,2,"Departamento de Gestao de Políticas Públicas - GPP",21
50645,40183,14,1,"Introduçao a Biologia Marinha",17
50646,40183,28,1,5,18
50647,40183,4,2,"Direçao do Instituto Ciencias Biológicas",21
50648,40184,14,1,"Toxicantes de Interesse em Alimentos",17
50649,40184,28,1,2,18
50650,40184,4,2,"UnB - Faculdade da Ceilândia",21
50651,40185,14,1,"Toxicologia e Essencialidade de Metais",17
50652,40185,28,1,2,18
50653,40185,4,2,"UnB - Faculdade da Ceilândia",21
50654,40186,14,1,"Fonética Acústica",17
50655,40186,28,1,4,18
50656,40186,4,2,"UnB - Faculdade da Ceilândia",21
50657,40187,14,1,"Ciclos de Vida e Fonoaudiologia do Nascimento r Primeira Infância",17
50658,40187,28,1,2,18
50659,40187,4,2,"UnB - Faculdade da Ceilândia",21
50660,40188,14,1,"Fundamentos de Audiologia",17
50661,40188,28,1,8,18
50662,40188,4,2,"UnB - Faculdade da Ceilândia",21
50663,40189,14,1,"Mecânica do Vôo Espacial",17
50664,40189,28,1,4,18
50665,40189,4,2,"UnB - Faculdade do Gama",21
50666,40190,14,1,"Projeto de Sistemas Aeroespaciais",17
50667,40190,28,1,6,18
50668,40190,4,2,"UnB - Faculdade do Gama",21
50669,40191,14,1,"Filosofia da Medicina",17
50670,40191,28,1,3,18
50671,40191,4,2,"Faculdade de Medicina",21
50672,40192,14,1,"Mecânica dos Fluídos Magnéticos",17
50673,40192,28,1,4,18
50674,40192,4,2,"Departamento de Engenharia Mecânica",21
50675,40193,14,1,"Redes de Telecomunicaçoes",17
50676,40193,28,1,4,18
50677,40193,4,2,"Departamento de Engenharia Elétrica.",21
50678,40194,14,1,"Laboratório de Redes de Telecomunicaçoes",17
50679,40194,28,1,2,18
50680,40194,4,2,"Departamento de Engenharia Elétrica.",21
50681,40195,14,1,"Arquitetura e Protocolos de Redes",17
50682,40195,28,1,4,18
50683,40195,4,2,"Departamento de Engenharia Elétrica.",21
50684,40196,14,1,"Laboratório de Arquitetura e Protocolos de Redes",17
50685,40196,28,1,2,18
50686,40196,4,2,"Departamento de Engenharia Elétrica.",21
50687,40197,14,1,"Algoritmos e Estrutura de Dados",17
50688,40197,28,1,4,18
50689,40197,4,2,"Departamento de Engenharia Elétrica.",21
50690,40198,14,1,"Planejamento de Redes sem Fio",17
50691,40198,28,1,4,18
50692,40198,4,2,"Departamento de Engenharia Elétrica.",21
50693,40199,14,1,"Fundamentos de Redes 2",17
50694,40199,28,1,4,18
50695,40199,4,2,"Departamento de Engenharia Elétrica.",21
50696,40200,14,1,"Gerencia de Redes e Sistemas",17
50697,40200,28,1,4,18
50698,40200,4,2,"Departamento de Engenharia Elétrica.",21
50699,40201,14,1,"Avaliaçao de Desempenho de Redes e Sistemas",17
50700,40201,28,1,4,18
50701,40201,4,2,"Departamento de Engenharia Elétrica.",21
50702,40202,14,1,"Tópicos em Biofísica 1",17
50703,40202,28,1,4,18
50704,40202,4,2,"Direçao do Instituto Ciencias Biológicas",21
50705,40203,14,1,"Tópicos em Biofísica 1",17
50706,40203,28,1,4,18
50707,40203,4,2,"Departamento de Biologia Celular",21
50708,40204,14,1,"Cálculo Vetorial e Geometria Analítica",17
50709,40204,28,1,4,18
50710,40204,4,2,"UnB - Faculdade de Planaltina",21
50711,40205,14,1,"Educaçao e Comunicaçao Comunitária",17
50712,40205,28,1,4,18
50713,40205,4,2,"UnB - Faculdade de Planaltina",21
50714,40206,14,1,"Práticas Avançadas em Neurofarmacologia",17
50715,40206,28,1,6,18
50716,40206,4,2,"Faculdade de Ciencias da Saúde",21
50717,40207,14,1,"Introduçao á Engenharia Territorial",17
50718,40207,28,1,4,18
50719,40207,4,2,"Departamento de Engenharia Civil e Ambiental",21
50720,40208,14,1,"Estágio Supervisionado para Segunda Lic. em Ciencias Naturais 3",17
50721,40208,28,1,5,18
50722,40208,4,2,"UnB - Faculdade de Planaltina",21
50723,40209,14,1,"Trabalho de Conclusao do Curso 2",17
50724,40209,28,1,4,18
50725,40209,4,2,"UnB - Faculdade de Planaltina",21
50726,40210,14,1,"Humanidade, Ciencia e Tecnologia",17
50727,40210,28,1,24,18
50728,40210,4,2,"UnB - Faculdade de Planaltina",21
50729,40211,14,1,"Pesquisa em Biofísica",17
50730,40211,28,1,6,18
50731,40211,4,2,"Direçao do Instituto Ciencias Biológicas",21
50732,40212,14,1,"Fisioterapia no Tratamento da Dor Crônica Vertebral",17
50733,40212,28,1,2,18
50734,40212,4,2,"UnB - Faculdade da Ceilândia",21
50735,40213,14,1,"Práticas em Ciencias Ambientais",17
50736,40213,28,1,4,18
50737,40213,4,2,"Departamento de Ecologia",21
50738,40214,14,1,"Fundamentos de Ensino de Química",17
50739,40214,28,1,2,18
50740,40214,4,2,"Instituto de Química",21
50741,40215,14,1,"Trabalho de Conclusao de Curso 2 - Lic em Química",17
50742,40215,28,1,2,18
50743,40215,4,2,"Instituto de Química",21
50744,40216,14,1,"Estágio em Regencia no Ensino de Química 1",17
50745,40216,28,1,6,18
50746,40216,4,2,"Instituto de Química",21
50747,40217,14,1,"Avaliaçao no Ensino de Química",17
50748,40217,28,1,2,18
50749,40217,4,2,"Instituto de Química",21
50750,40218,14,1,"Aulas de Química em Sala Ambiente",17
50751,40218,28,1,2,18
50752,40218,4,2,"Instituto de Química",21
50753,40219,14,1,"Prática Interdisciplinar em Ensino de Química 2",17
50754,40219,28,1,3,18
50755,40219,4,2,"Instituto de Química",21
50756,40220,14,1,"Contexto Escolar e Ensino de Química",17
50757,40220,28,1,3,18
50758,40220,4,2,"Instituto de Química",21
50759,40221,14,1,"Didática da Química",17
50760,40221,28,1,4,18
50761,40221,4,2,"Instituto de Química",21
50762,40222,14,1,"Bases Celulares e Morfológicas do Desenvolvimento Regeneraçao Muscular",17
50763,40222,28,1,2,18
50764,40222,4,2,"UnB - Faculdade da Ceilândia",21
50765,40223,14,1,"Sociologia do Audio Visual",17
50766,40223,28,1,4,18
50767,40223,4,2,"Departamento de Sociologia",21
50768,40224,14,1,"Sociologia das Diferenças Sexuais",17
50769,40224,28,1,4,18
50770,40224,4,2,"Departamento de Sociologia",21
50771,40225,14,1,"Laboratório de Ensino de Matemática",17
50772,40225,28,1,3,18
50773,40225,4,2,"Departamento de Matemática.",21
50774,40226,14,1,"Teoria e Pensamento Social 1",17
50775,40226,28,1,4,18
50776,40226,4,2,"Departamento de Sociologia",21
50777,40227,14,1,"Cálculo de Varias Variáveis",17
50778,40227,28,1,3,18
50779,40227,4,2,"Departamento de Matemática.",21
50780,40228,14,1,"Sociologias Emergentes",17
50781,40228,28,1,4,18
50782,40228,4,2,"Departamento de Sociologia",21
50783,40229,14,1,"Estágio de Docencia 2",17
50784,40229,28,1,7,18
50785,40229,4,2,"Departamento de Matemática.",21
50786,40230,14,1,"Epistemologia das Ciencias Sociais",17
50787,40230,28,1,4,18
50788,40230,4,2,"Departamento de Sociologia",21
50789,40231,14,1,"Geometria Espacial",17
50790,40231,28,1,3,18
50791,40231,4,2,"Departamento de Matemática.",21
50792,40232,14,1,"Fundamentos de Álgebra 1",17
50793,40232,28,1,2,18
50794,40232,4,2,"Departamento de Matemática.",21
50795,40233,14,1,"Sociologia do Conflito",17
50796,40233,28,1,4,18
50797,40233,4,2,"Departamento de Sociologia",21
50798,40234,14,1,"Sociologia da Violencia na Perspectiva das Relaçoes de Genero",17
50799,40234,28,1,4,18
50800,40234,4,2,"Departamento de Sociologia",21
50801,40235,14,1,"Laboratório de Crítica,Teoria e História da Arte 2",17
50802,40235,28,1,4,18
50803,40235,4,2,"Departamento de Artes Visuais",21
50804,40236,14,1,"Crítica e História da Arte no Brasil 4",17
50805,40236,28,1,4,18
50806,40236,4,2,"Departamento de Artes Visuais",21
50807,40237,14,1,"Teoria, Crítica e História da Arte 6",17
50808,40237,28,1,4,18
50809,40237,4,2,"Departamento de Artes Visuais",21
50810,40238,14,1,"Teoria e História da Arte e da Imagem no Espaço/Tempo 1",17
50811,40238,28,1,4,18
50812,40238,4,2,"Departamento de Artes Visuais",21
50813,40239,14,1,"Recursos Hídricos Para Ciencias Ambientais",17
50814,40239,28,1,6,18
50815,40239,4,2,"Instituto de Geociencias",21
50816,40240,14,1,"Sistemas Agroflorestais",17
50817,40240,28,1,4,18
50818,40240,4,2,"Departamento de Engenharia Florestal",21
50819,40241,14,1,"Introduçao r Farmácia",17
50820,40241,28,1,2,18
50821,40241,4,2,"UnB - Faculdade da Ceilândia",21
50822,40242,14,1,"Tópicos Especiais em Microeletrônica",17
50823,40242,28,1,4,18
50824,40242,4,2,"Departamento de Engenharia Elétrica.",21
50825,40243,14,1,"Laboratório de Econometria",17
50826,40243,28,1,4,18
50827,40243,4,2,"Departamento de Economia",21
50828,40244,14,1,"Estágio Supervisionado Psicólogo - Área Soc. Trab. e Org. 4",17
50829,40244,28,1,12,18
50830,40244,4,2,"Departamento de Psicologia Social e do Trabalho",21
50831,40245,14,1,"Estágio Supervisionado Psicólogo - Área Soc. Trab. e Org. 5",17
50832,40245,28,1,12,18
50833,40245,4,2,"Departamento de Psicologia Social e do Trabalho",21
50834,40246,14,1,"Intercâmbio Internacional",17
50835,40246,28,1,16,18
50836,40246,4,2,"Instituto de Relaçoes Internacionais",21
50837,40247,14,1,"Tópicos Especiais em Introduçao ao Estudo das Relaçoes Internacionais",17
50838,40247,28,1,4,18
50839,40247,4,2,"Instituto de Relaçoes Internacionais",21
50840,40248,14,1,"Estágio Supervisionado em Ingles 1",17
50841,40248,28,1,14,18
50842,40248,4,2,"Departamento de Línguas Estrangeiras e Traduçao",21
50843,40249,14,1,"Estágio Supervisionado em Ingles 2",17
50844,40249,28,1,14,18
50845,40249,4,2,"Departamento de Línguas Estrangeiras e Traduçao",21
50846,40250,14,1,"Estudos Orientados em Pesquisa em Saúde e Enfermagem 1",17
50847,40250,28,1,2,18
50848,40250,4,2,"Departamento de Enfermagem",21
50849,40251,14,1,"Estudos Orientados em Pesquisa em Saúde e Enfermagem 2",17
50850,40251,28,1,1,18
50851,40251,4,2,"Departamento de Enfermagem",21
50852,40252,14,1,"Estudos Orientados em Pesquisa em Saúde e Enfermagem 3",17
50853,40252,28,1,2,18
50854,40252,4,2,"Departamento de Enfermagem",21
50855,40253,14,1,"Serviços Clínicos Farmaceuticos",17
50856,40253,28,1,2,18
50857,40253,4,2,"UnB - Faculdade da Ceilândia",21
50858,40254,14,1,"Elaboraçao de Projetos Paisagisticos",17
50859,40254,28,1,4,18
50860,40254,4,2,"Faculdade de Agronomia e Medicina Veterinária",21
50861,40255,14,1,"Física do Solo",17
50862,40255,28,1,4,18
50863,40255,4,2,"Faculdade de Agronomia e Medicina Veterinária",21
50864,40256,14,1,"Arborizaçao Urbana",17
50865,40256,28,1,4,18
50866,40256,4,2,"Faculdade de Agronomia e Medicina Veterinária",21
50867,40257,14,1,"Impostaçao de Voz",17
50868,40257,28,1,2,18
50869,40257,4,2,"UnB - Faculdade da Ceilândia",21
50870,40258,14,1,"Tecnologias Assistivas em Audiologia",17
50871,40258,28,1,4,18
50872,40258,4,2,"UnB - Faculdade da Ceilândia",21
50873,40259,14,1,"Práticas em Fonoaudiologia: do Nascimento r Primeira Infância",17
50874,40259,28,1,4,18
50875,40259,4,2,"UnB - Faculdade da Ceilândia",21
50876,40260,14,1,"Pesquisas em Disturbios da Comunicaçao",17
50877,40260,28,1,4,18
50878,40260,4,2,"UnB - Faculdade da Ceilândia",21
50879,40261,14,1,"Vivencia em Saúde Fonoaudiológica: Do Nascimento r Primeira Infância",17
50880,40261,28,1,4,18
50881,40261,4,2,"UnB - Faculdade da Ceilândia",21
50882,40262,14,1,"Fonoaudiologia na Atençao Primaria r Saúde",17
50883,40262,28,1,2,18
50884,40262,4,2,"UnB - Faculdade da Ceilândia",21
50885,40263,14,1,"Pesquisa em Motricidade Orofacial e Disfagia",17
50886,40263,28,1,4,18
50887,40263,4,2,"UnB - Faculdade da Ceilândia",21
50888,40264,14,1,"Pesquisa em Promoçao do Uso Racional dos Medicamentos",17
50889,40264,28,1,4,18
50890,40264,4,2,"UnB - Faculdade da Ceilândia",21
50891,40265,14,1,"Introduçao a Engenharia de Materiais",17
50892,40265,28,1,4,18
50893,40265,4,2,"Instituto de Química",21
50894,40266,14,1,"Materiais e Microestrutura",17
50895,40266,28,1,2,18
50896,40266,4,2,"Instituto de Química",21
50897,40267,14,1,"Tópicos Avançados em Terapia Manual 1",17
50898,40267,28,1,2,18
50899,40267,4,2,"UnB - Faculdade da Ceilândia",21
50900,40268,14,1,"Pesquisa em Oncologia",17
50901,40268,28,1,4,18
50902,40268,4,2,"UnB - Faculdade da Ceilândia",21
50903,40269,14,1,"Tópicos Avançados em Terapia Manual 2",17
50904,40269,28,1,2,18
50905,40269,4,2,"UnB - Faculdade da Ceilândia",21
50906,40270,14,1,"Cuidados em Queimaduras",17
50907,40270,28,1,4,18
50908,40270,4,2,"UnB - Faculdade da Ceilândia",21
50909,40271,14,1,"Geometria Plana 2",17
50910,40271,28,1,2,18
50911,40271,4,2,"Departamento de Matemática.",21
50912,40272,14,1,"Introduçao rs Probabilidades Discretas",17
50913,40272,28,1,3,18
50914,40272,4,2,"Departamento de Matemática.",21
50915,40273,14,1,"Tópicos de Geometria Analítica",17
50916,40273,28,1,1,18
50917,40273,4,2,"Departamento de Matemática.",21
50918,40274,14,1,"Tópicos de Álgebra Linear",17
50919,40274,28,1,3,18
50920,40274,4,2,"Departamento de Matemática.",21
50921,40275,14,1,"Portugues Para Estrangeiros: Língua e Cultura 1",17
50922,40275,28,1,4,18
50923,40275,4,2,"Departamento de Línguas Estrangeiras e Traduçao",21
50924,40276,14,1,"Portugues Para Estrangeiros: Língua e Cultura 2",17
50925,40276,28,1,4,18
50926,40276,4,2,"Departamento de Línguas Estrangeiras e Traduçao",21
50927,40277,14,1,"Portugues Para Estrangeiros: Comunicaçao Oral e Escrita 1",17
50928,40277,28,1,4,18
50929,40277,4,2,"Departamento de Línguas Estrangeiras e Traduçao",21
50930,40278,14,1,"Portugues Para Estrangeiros: Comunicaçao Oral e Escrita 2",17
50931,40278,28,1,4,18
50932,40278,4,2,"Departamento de Línguas Estrangeiras e Traduçao",21
50933,40279,14,1,"Trabalho de Conclusao de Curso",17
50934,40279,28,1,4,18
50935,40279,4,2,"Departamento de Línguas Estrangeiras e Traduçao",21
50936,40280,14,1,"Ciclos de Vida e Fonoaudiologia: Infância a Adolescencia",17
50937,40280,28,1,6,18
50938,40280,4,2,"UnB - Faculdade da Ceilândia",21
50939,40281,14,1,"Trabalho de Conclusao de Curso",17
50940,40281,28,1,4,18
50941,40281,4,2,"Departamento de Matemática.",21
50942,40282,14,1,"Estágio Supervisionado em Portugues 1",17
50943,40282,28,1,14,18
50944,40282,4,2,"Departamento de Linguística, Portugues, Líng Clás",21
50945,40283,14,1,"Estágio Supervisionado em Portugues 2",17
50946,40283,28,1,14,18
50947,40283,4,2,"Departamento de Linguística, Portugues, Líng Clás",21
50948,40284,14,1,"Estágio Supervisionado em Língua Portuguesa e Literatura 1",17
50949,40284,28,1,14,18
50950,40284,4,2,"Departamento de Linguística, Portugues, Líng Clás",21
50951,40285,14,1,"Estágio Supervisionado em Língua Portuguesa e Literatura 2",17
50952,40285,28,1,14,18
50953,40285,4,2,"Departamento de Linguística, Portugues, Líng Clás",21
50954,40286,14,1,"Estágio Supervisionado 1 em Portugues do Brasil como Segunda Língua",17
50955,40286,28,1,14,18
50956,40286,4,2,"Departamento de Linguística, Portugues, Líng Clás",21
50957,40287,14,1,"Estágio Supervisionado 2 em Portugues do Brasil como Segunda Língua",17
50958,40287,28,1,14,18
50959,40287,4,2,"Departamento de Linguística, Portugues, Líng Clás",21
50960,40288,14,1,"Tópicos Especiais em Práticas Pedagógicas",17
50961,40288,28,1,4,18
50962,40288,4,2,"Departamento de Métodos e Técnicas",21
50963,40289,14,1,"Neuroanatomia Clínica",17
50964,40289,28,1,2,18
50965,40289,4,2,"UnB - Faculdade da Ceilândia",21
50966,40290,14,1,"Interpretaçao de Exames no Processo de Cuidar em Enfermagem",17
50967,40290,28,1,2,18
50968,40290,4,2,"UnB - Faculdade da Ceilândia",21
50969,40291,14,1,"Trabalho de Conclusao do Curso de Teatro 1",17
50970,40291,28,1,6,18
50971,40291,4,2,"Instituto de Artes",21
50972,40292,14,1,"Trabalho de Conclusao do Curso de Teatro 2",17
50973,40292,28,1,6,18
50974,40292,4,2,"Instituto de Artes",21
50975,40293,14,1,"Metodologia de Pesquisa em Artes Cenicas",17
50976,40293,28,1,4,18
50977,40293,4,2,"Instituto de Artes",21
50978,40294,14,1,"Tópicos Especiais em Artes Cenicas 2",17
50979,40294,28,1,4,18
50980,40294,4,2,"Instituto de Artes",21
50981,40295,14,1,"Tópicos Especiais em Artes Cenicas 3",17
50982,40295,28,1,6,18
50983,40295,4,2,"Instituto de Artes",21
50984,40296,14,1,"Tópicos Especiais em Artes Cenicas 4",17
50985,40296,28,1,4,18
50986,40296,4,2,"Instituto de Artes",21
50987,40297,14,1,"Economia da Infraestrutura",17
50988,40297,28,1,4,18
50989,40297,4,2,"Departamento de Economia",21
50990,40298,14,1,"Bases de Fisiologia Endócrina",17
50991,40298,28,1,2,18
50992,40298,4,2,"UnB - Faculdade da Ceilândia",21
50993,40299,14,1,"Tópicos em Redes de Comunicaçao 3",17
50994,40299,28,1,2,18
50995,40299,4,2,"Departamento de Engenharia Elétrica.",21
50996,40300,14,1,"Projeto Transversal em Redes de Comunicaçao 1",17
50997,40300,28,1,4,18
50998,40300,4,2,"Departamento de Engenharia Elétrica.",21
50999,40301,14,1,"Projeto Transversal em Redes de Comunicaçao 2",17
51000,40301,28,1,2,18
51001,40301,4,2,"Departamento de Engenharia Elétrica.",21
51002,40302,14,1,"Surdez: Cultura, Língua e Sociedade",17
51003,40302,28,1,4,18
51004,40302,4,2,"UnB - Faculdade da Ceilândia",21
51005,40303,14,1,"Práticas de Campo em Botânica",17
51006,40303,28,1,4,18
51007,40303,4,2,"UnB - Faculdade de Planaltina",21
51008,40304,14,1,"Validaçao de Métodos Analíticos",17
51009,40304,28,1,4,18
51010,40304,4,2,"UnB - Faculdade da Ceilândia",21
51011,40305,14,1,"Práticas em Fonoaudiologia da Infância a Adolescencia",17
51012,40305,28,1,8,18
51013,40305,4,2,"UnB - Faculdade da Ceilândia",21
51014,40306,14,1,"Vivencia em Saúde Fonoaudiológica da Infância a Adolescencia",17
51015,40306,28,1,8,18
51016,40306,4,2,"UnB - Faculdade da Ceilândia",21
51017,40307,14,1,"Educaçao Física Adaptada",17
51018,40307,28,1,4,18
51019,40307,4,2,"Faculdade de Educaçao Física",21
51020,40308,14,1,"Práticas em Ciencias Ambientais",17
51021,40308,28,1,4,18
51022,40308,4,2,"Direçao do Instituto Ciencias Biológicas",21
51023,40309,14,1,"Ergonomia Aplicada r Arquitetura de Interiores",17
51024,40309,28,1,4,18
51025,40309,4,2,"Departamento de Projetos Expressao e Representaçao",21
51026,40310,14,1,"Tópicos de Tecnologia Farmaceutica",17
51027,40310,28,1,4,18
