cod_oferta;turma;vagas_oferecidas;periodo;matricula_professor;cod_materia
678328;BA;1;20182;1059858;323322
678329;A ;40;20182;1098861;133124
678330;A ;15;20182;130371;122122
678331;A ;10;20182;954632;149926
678332;A ;50;20182;1104080;122963
678333;B ;50;20182;1101048;122963
678334;A ;30;20182;1097521;109151
678335;A ;40;20182;1033093;169846
678336;C ;30;20182;1042688;169994
678337;A ;30;20182;1091247;170585
678340;C ;40;20182;1012932;141143
678342;A ;20;20182;129682;335274
678343;C ;15;20182;1030680;107395
678344;A ;30;20182;1042726;101851
678345;A ;25;20182;1042599;122769
678346;B ;25;20182;1042599;122769
678347;C ;25;20182;1104667;122769
678348;A ;50;20182;1044869;109762
678350;C ;12;20182;1055119;202291
678351;M ;15;20182;1035746;116297
678352;A ;30;20182;151114;128571
678354;D ;50;20182;487198;186180
678356;A ;25;20182;1017152;117609
678358;B ;26;20182;147630;158151
678360;B ;28;20182;1048627;158160
678365;A ;30;20182;1104519;199192
678372;A ;28;20182;991317;158186
678373;B ;28;20182;991317;158186
678374;B ;26;20182;1043943;158313
678375;A ;30;20182;1084259;117145
678376;B ;7;20182;1080318;158330
678378;B ;28;20182;151718;158283
678379;A ;32;20182;713546;117501
678380;A ;30;20182;1107836;113212
678381;U ;60;20182;1107518;113034
678382;B ;26;20182;1101943;158224
678383;V ;60;20182;1095161;113034
678384;A ;50;20182;1080105;187917
678387;Z ;35;20182;1034090;200107
678388;A ;30;20182;1038931;117323
678389;A ;30;20182;1084178;113263
678390;C ;50;20182;1062883;113069
678392;A ;30;20182;1087339;113808
678393;A ;32;20182;137332;117471
678394;A ;32;20182;1036041;117480
678395;A ;32;20182;1036041;117421
678397;A ;50;20182;1064061;128597
678398;A ;20;20182;148903;326593
678399;A ;20;20182;123897;324965
678401;A ;20;20182;1030710;325473
678403;A ;20;20182;1111191;326658
678404;A ;25;20182;726974;326607
678405;A ;20;20182;1094114;326712
678406;A ;20;20182;146226;326623
678407;D ;30;20182;1104667;107395
678408;A ;10;20181;1034316;322105
678409;A ;10;20181;1036921;322172
678410;A ;5;20182;306622;322741
678411;A ;15;20182;1069039;170232
678412;A ;30;20182;1097679;169838
678413;A ;10;20182;995029;322148
678414;A ;5;20182;1100173;322415
678415;A ;7;20182;1112139;322423
678416;A ;5;20182;1063103;322431
678417;A ;5;20182;151696;322440
678418;A ;10;20182;151696;322504
678419;A ;5;20182;127825;322636
678420;A ;10;20182;1063103;322628
678421;A ;10;20182;1026780;322717
678422;B ;10;20182;1054171;322717
678423;A ;12;20182;1018302;323306
678427;A ;30;20182;138029;169668
678428;B ;30;20182;1078127;188344
678429;B ;30;20182;1110144;124338
678430;A ;15;20182;1080652;176184
678431;C ;60;20182;1061526;184209
678432;B ;40;20182;1088017;206989
678433;F ;6;20182;1049712;100439
678434;AR;40;20182;1034995;128112
678435;B ;30;20182;146692;124974
678436;B ;35;20182;1058673;187046
678438;A ;30;20182;149004;185761
678439;A ;40;20182;1039351;203301
678441;D ;8;20182;1022202;102555
678465;A ;30;20182;150444;187054
678515;B ;25;20182;728209;124150
678525;A ;30;20182;1042327;103357
678526;A ;20;20181;1052811;106747
678527;A ;20;20182;1096273;107280
678532;B ;30;20182;1063936;153044
678533;C ;30;20182;1053906;153044
678534;A ;25;20182;1103989;156973
678535;B ;25;20181;136239;156973
678536;C ;25;20182;1114743;156973
678537;D ;25;20182;136743;156973
678538;C ;15;20182;1076752;153338
678539;A ;20;20182;1109201;113255
678540;C ;30;20182;1052811;153516
678543;A ;25;20182;1114280;157511
678545;C ;15;20182;1114743;156281
678546;B ;25;20182;1018272;156949
678547;A ;15;20182;1086529;157074
678548;C ;15;20182;1071173;157091
678552;A ;50;20182;1013009;187232
678553;A ;30;20182;1113291;140571
678554;A ;30;20182;1113291;150746
678555;A ;50;20182;991171;207012
678557;A ;50;20182;991171;187321
678559;B ;40;20182;1084461;161454
678576;A ;20;20182;1053639;309842
678577;A ;20;20182;1045067;309818
678579;A ;20;20182;1060295;339661
678580;A ;20;20182;1060295;339679
678581;A ;40;20182;1035461;338958
678590;A ;5;20182;991431;322024
678591;A ;10;20182;1034316;322105
678592;A ;14;20182;1018302;322172
678593;A ;2;20182;1026780;317969
678594;B ;1;20182;1034316;317969
678595;C ;2;20182;306622;317969
678596;D ;2;20182;995029;317969
678597;E ;1;20182;1018302;317969
678612;A ;30;20182;46701;124061
678634;B ;35;20182;1043072;125083
678635;A ;35;20182;1079549;124958
678636;A ;35;20182;137111;126322
678638;A ;35;20182;1035495;124826
678639;A ;35;20182;994499;106461
678640;A ;35;20182;1013963;124761
678641;A ;35;20182;137456;106526
678652;A ;2;20181;995274;397008
678653;A ;40;20182;1051610;136832
678654;A ;35;20182;1091221;326399
678656;B ;20;20182;1042726;207101
678658;A ;80;20182;1048023;201952
678661;A ;35;20182;1060236;201251
678662;B ;10;20182;1057278;118923
678674;A ;40;20182;1026186;128546
678675;A ;40;20182;1049712;207853
678676;A ;20;20182;1109740;209406
678677;A ;40;20182;1113402;141879
678680;BA;8;20182;130389;322059
678681;B ;50;20182;1098195;202291
678682;C ;35;20182;1103164;191698
678683;G ;40;20182;1050320;192015
678685;K ;40;20182;1112651;192015
678686;L ;40;20182;1112651;192015
678687;M ;40;20182;1055801;192015
678688;A ;30;20182;1110616;147311
678689;C ;30;20182;1110616;147311
678690;A ;30;20182;1103687;107689
678692;F ;20;20182;148296;107689
678693;B ;25;20182;127531;194719
678694;B ;35;20182;1079280;192414
678695;C ;36;20182;149217;192414
678696;A ;50;20182;148806;185124
678697;B ;30;20182;1028359;141321
678698;C ;30;20182;1112627;192481
678699;D ;30;20182;1112627;192481
678700;C ;20;20182;486973;156264
678701;E ;30;20182;1112627;192481
678704;D ;25;20182;1021192;153044
678710;G ;5;20182;1063669;365785
678715;A ;35;20182;668800;194565
678716;E ;45;20182;1094734;191108
678717;L ;5;20182;141135;365785
678720;A ;35;20182;745057;194701
678722;B ;15;20181;1038419;157104
678723;C ;5;20182;1035673;395901
678727;C ;40;20182;1050320;195146
678728;C ;25;20182;1037633;153699
678729;B ;25;20182;149314;157643
678732;D ;15;20182;1038419;157091
678733;C ;30;20182;1037633;156949
678734;H ;50;20182;1050940;191027
678736;C ;15;20182;994821;156272
678737;B ;15;20182;1102052;157112
678738;B ;18;20182;1094271;115363
678739;B ;15;20182;1038419;157104
678741;B ;18;20182;1074695;115371
678744;C ;20;20182;1089854;194921
678745;Q ;15;20182;1050940;194689
678746;Q ;15;20182;1050940;194735
678748;FE;15;20182;1039229;194735
678749;X ;3;20182;1032593;194751
678750;C ;5;20182;1035673;395919
678752;G ;5;20182;1063669;395919
678754;K ;5;20182;1006304;395919
678757;B ;5;20182;1019970;365211
678763;C ;5;20182;1035673;365211
678765;A ;30;20182;146251;124885
678766;D ;5;20182;984621;365211
678767;G ;5;20182;1063669;365211
678768;H ;5;20182;1017802;365211
678769;J ;5;20182;1038192;365211
678770;K ;5;20182;1006304;365211
678772;A ;25;20182;1099175;122360
678777;G ;5;20182;1063669;395897
678784;B ;5;20182;1019970;365475
678785;C ;5;20182;1035673;365475
678786;D ;5;20182;984621;365475
678787;G ;5;20182;1063669;365475
678788;H ;5;20182;1017802;365475
678789;J ;5;20182;1038192;365475
678790;K ;5;20182;1006304;365475
678795;G ;5;20182;1063669;365955
678797;K ;5;20182;1006304;365955
678798;L ;5;20182;141135;365955
678799;A ;25;20182;1035673;365572
678800;A ;25;20182;1006304;398039
678803;A ;14;20182;1017802;365815
678805;A ;15;20182;1017802;362051
678806;A ;14;20182;1063669;365882
678807;E ;5;20182;1060511;365785
678808;E ;5;20182;1060511;395901
678809;E ;5;20182;1060511;395919
678810;B ;30;20182;1102052;153605
678811;A ;1;20182;1110969;107603
678812;E ;5;20182;1060511;365955
678813;H ;1;20182;1052438;107603
678814;J ;1;20182;1096541;107603
678815;O ;1;20182;1025317;107603
678816;C ;1;20182;1103831;177768
678817;D ;2;20182;1052551;177768
678818;G ;1;20182;1056123;177768
678819;I ;1;20182;145874;177768
678820;J ;1;20182;1061429;177768
678821;N ;1;20182;1110454;177768
678822;A ;11;20182;1107011;207047
678823;B ;11;20182;1048546;207047
678824;A ;22;20182;1028359;141364
678826;B ;20;20182;146081;158119
678827;F ;2;20182;1061445;107590
678828;G ;5;20182;1112031;107590
678829;H ;5;20182;996874;107590
678830;A ;25;20182;1039971;141283
678832;B ;20;20182;1042777;103756
678837;A ;40;20182;149454;139068
678838;B ;40;20182;1114221;139068
678839;C ;40;20182;1114221;139068
678840;D ;40;20182;1050915;139068
678841;A ;40;20182;1111973;139173
678842;B ;40;20182;677493;139173
678843;C ;40;20182;1035045;139173
678844;D ;40;20182;1035045;139173
678846;A ;40;20182;1048376;139351
678847;A ;40;20182;1031015;139122
678848;B ;40;20182;1026852;139122
678849;C ;40;20182;1031015;139122
678850;D ;40;20182;1036009;139122
678853;A ;40;20182;1016750;139149
678854;B ;40;20182;681148;139149
678855;C ;40;20182;1036670;139149
678856;D ;40;20182;681148;139149
678857;A ;40;20182;1074377;139343
678858;B ;40;20182;1006711;139343
678859;C ;40;20182;1081136;139343
678860;D ;40;20182;134112;139343
678862;A ;40;20182;134619;139408
678863;B ;40;20182;1047817;139408
678864;C ;40;20182;1047817;139408
678865;D ;40;20182;718513;139408
678866;A ;40;20182;1109405;139092
678867;B ;40;20182;1060295;139092
678868;C ;40;20182;1045067;139092
678869;D ;40;20182;1109405;139092
678870;B ;45;20182;1113135;139190
678871;A ;40;20182;138631;139220
678872;B ;40;20182;1111248;139220
678873;D ;40;20182;138631;139220
678874;C ;40;20182;1035461;139220
678875;A ;40;20182;1107801;139637
678876;A ;40;20182;718513;139874
678877;A ;80;20182;1079590;139181
678878;C ;5;20182;1035673;365785
678883;G ;5;20182;1063669;395901
678884;K ;5;20182;1006304;395901
678885;H ;5;20182;1017802;395919
678886;F ;50;20182;1092006;186236
678888;A ;12;20182;95036;110612
678889;B ;12;20182;1000306;110612
678890;C ;12;20182;149306;110612
678891;A ;15;20182;140741;108294
678892;C ;10;20182;1063871;180858
678898;A ;50;20182;1102982;108391
678899;A ;45;20182;1049151;109576
678900;A ;45;20182;1036131;207055
678901;J ;55;20182;1114638;135011
678902;K ;55;20182;1114638;135011
678903;B ;15;20182;136239;157074
678904;B ;25;20182;136239;156973
678905;A ;30;20182;1114662;135321
678906;A ;30;20182;1114638;135283
678907;A ;50;20182;1045440;186112
678908;A ;25;20182;134911;157368
678909;A ;40;20182;1110659;199419
678912;A ;15;20182;1076752;153346
678913;A ;25;20182;1041983;157783
678914;A ;20;20182;1013921;313017
678915;C ;16;20182;1055445;203637
678924;A ;20;20182;1014579;318019
678926;A ;20;20182;1014536;313157
678927;A ;20;20182;1063197;313734
678928;C ;16;20182;1050923;170691
678929;B ;20;20182;1086294;313734
678930;A ;20;20182;1087339;313432
678931;A ;20;20182;143448;318132
678932;A ;20;20182;135062;318060
678933;A ;20;20182;203211;313831
678934;A ;20;20182;1062671;313319
678935;A ;20;20182;1050338;313840
678936;A ;40;20182;1079590;128520
678937;A ;30;20182;1061526;184420
678938;A ;30;20182;1064045;120766
678939;D ;25;20182;1037633;156949
678940;KK;20;20182;1102460;150649
678941;PP;20;20182;1102460;150649
678942;A ;20;20182;1034430;313921
678943;A ;40;20182;146234;196541
678944;A ;20;20182;1107488;313220
678945;A ;20;20182;1097385;313343
678946;D ;41;20182;1103008;153699
678947;A ;20;20182;152641;318086
678948;A ;20;20182;1032607;120235
678952;A ;35;20182;1084127;107310
678953;A ;20;20182;744051;195227
678954;A ;20;20182;1043412;179817
678955;B ;20;20182;1099655;326623
678956;A ;40;20182;1042963;205265
678958;A ;20;20182;536580;109622
678961;E ;50;20182;1042203;134074
678962;A ;20;20182;1063863;103586
678963;D ;50;20182;1026828;134074
678964;A ;20;20182;1014714;196479
678966;A ;40;20182;1014005;128422
678967;A ;40;20182;1050303;104507
678968;A ;40;20182;1108816;104442
678972;BA;15;20181;134791;322555
678974;B ;5;20182;1099159;112941
678977;A ;12;20182;1090224;110795
678978;B ;12;20182;1090224;110795
678980;A ;20;20182;1042521;206059
678981;A ;25;20182;1060031;100871
678982;A ;20;20182;1064029;109266
678983;A ;10;20182;1027221;118923
678985;B ;50;20182;1059505;100889
678988;A ;20;20182;140619;138126
678993;B ;30;20182;1112228;181927
678994;B ;50;20182;1112228;103951
678996;A ;35;20182;1060759;201260
678997;A ;30;20182;745731;323799
678998;A ;1;20182;1054805;323853
678999;B ;3;20182;745731;323853
679000;A ;4;20182;1063740;323861
679001;B ;2;20182;1012738;323861
679002;C ;3;20182;745731;323861
679003;A ;15;20182;1027301;323926
679004;A ;10;20182;1027832;323934
679006;B ;10;20182;1048970;323951
679008;A ;40;20182;1090593;193801
679009;A ;10;20182;1027832;327085
679010;A ;1;20182;1054805;395862
679011;B ;2;20182;1012738;395862
679012;C ;4;20182;1063740;395862
679013;D ;3;20182;745731;395862
679014;A ;80;20182;1109405;205311
679015;A ;40;20182;1042840;191779
679016;B ;40;20182;1107801;205311
679017;C ;40;20182;1107801;205311
679018;A ;40;20182;1104195;193780
679019;A ;30;20182;1032747;206351
679020;B ;40;20182;1033051;193798
679021;B ;40;20182;1099167;193801
679022;B ;40;20182;1071602;191779
679023;B ;40;20182;1104195;193780
679024;A ;20;20182;49182;310221
679025;C ;40;20182;1109294;193798
679026;A ;20;20182;1045407;313564
679027;A ;40;20182;1039521;100544
679028;B ;40;20182;1109405;100544
679029;B ;35;20182;1099167;193810
679030;C ;80;20182;1039521;100544
679031;A ;40;20182;1042769;202533
679032;C ;35;20182;1084445;193801
679033;A ;20;20182;1061453;203491
679034;C ;35;20182;1071602;191779
679035;C ;35;20182;1104195;193780
679036;A ;15;20182;1052811;106747
679037;A ;20;20182;1060872;103870
679038;B ;45;20182;993875;209201
679039;A ;20;20182;1034090;313548
679040;A ;20;20182;1034090;313947
679041;D ;12;20182;149306;110612
679042;E ;12;20182;1109367;110612
679043;A ;8;20182;309087;372625
679044;A ;10;20182;993492;395056
679045;A ;20;20182;1064339;372366
679046;FA;2;20182;1084216;323322
679047;FA;2;20182;1036921;323373
679049;A ;10;20182;1014447;369403
679051;C ;5;20182;991431;322717
679052;A ;15;20182;1109022;395111
679053;FA;2;20182;1064231;323314
679054;FB;2;20182;1034316;323314
679055;FC;2;20182;1100173;323314
679056;A ;11;20182;1060457;372943
679057;FD;1;20182;1036921;323314
679058;A ;15;20182;1109022;395081
679059;A ;10;20182;1033972;310239
679060;FB;1;20182;1100173;323322
679061;A ;16;20182;1043102;367362
679062;A ;10;20182;1043102;372935
679063;A ;20;20182;1034430;318302
679064;A ;20;20182;1079221;313882
679065;A ;20;20182;731951;313874
679066;A ;20;20182;1087339;313599
679067;B ;10;20182;745944;308331
679068;A ;20;20182;1107836;313025
679069;B ;30;20182;1017497;330582
679070;G ;50;20182;1027255;134074
679071;O ;30;20182;1107704;330612
679072;H ;30;20182;1052713;330647
679077;H ;50;20182;1027255;134074
679078;G ;30;20182;1063731;330833
679079;A ;15;20182;1038168;302007
679080;A ;15;20182;1038168;302015
679081;A ;15;20182;1055348;395650
679082;A ;15;20182;1038320;397245
679083;A ;25;20182;1108433;130320
679085;B ;25;20182;1108433;130320
679086;N ;30;20182;130249;330736
679087;A ;15;20182;1042696;303003
679089;C ;50;20182;1107704;130320
679090;A ;15;20182;1036858;397253
679091;A ;30;20182;1042203;330914
679092;A ;15;20182;743712;302023
679093;A ;50;20182;1091565;130311
679094;A ;50;20182;1052713;130095
679095;F ;5;20182;986216;188328
679096;A ;50;20182;1063821;130290
679097;B ;50;20182;1109031;130290
679098;A ;50;20182;1063821;130125
679099;A ;1;20182;127311;109100
679100;F ;2;20182;1061429;109100
679101;K ;1;20182;145149;109100
679102;M ;1;20182;1043587;109100
679103;O ;3;20182;1103831;109100
679104;P ;1;20182;954934;109100
679105;B ;1;20182;1035118;109118
679106;D ;3;20182;150878;109118
679107;F ;1;20182;1056123;109118
679108;G ;1;20182;1077091;109118
679109;I ;1;20182;1025317;109118
679110;A ;20;20182;1042203;330817
679111;B ;20;20182;1017497;330817
679112;C ;20;20182;137405;330817
679113;D ;20;20182;44873;330817
679116;A ;10;20182;1052641;108316
679117;C ;10;20182;1052641;118737
679118;A ;40;20182;152412;108031
679125;B ;50;20182;1109821;185922
679126;B ;35;20182;1112643;195057
679130;A ;6;20182;1063103;317951
679131;A ;100;20182;150550;128317
679132;A ;60;20182;1081209;199117
679133;B ;60;20182;1104195;199117
679134;A ;20;20182;147605;194930
679135;C ;30;20182;1109294;199117
679138;A ;60;20182;1110471;198722
679139;B ;30;20182;1110471;198722
679140;C ;30;20182;1110471;198722
679142;A ;40;20182;200174;193062
679143;A ;60;20182;731871;119903
679144;B ;40;20182;731871;119903
679145;C ;40;20182;731871;119903
679146;D ;30;20182;1042840;191779
679147;E ;30;20182;1042840;191779
679148;M ;5;20182;200174;194689
679149;F ;40;20182;1042840;191779
679150;A ;60;20182;1112589;120227
679151;R ;5;20182;200174;194735
679152;B ;40;20182;1112589;120227
679153;C ;40;20182;1112589;120227
679154;A ;60;20182;1071602;119911
679155;B ;40;20182;1071602;119911
679156;C ;40;20182;1071602;119911
679157;A ;60;20182;1090593;191850
679158;A ;60;20182;1071602;119920
679159;A ;60;20182;1038125;119938
679160;A ;20;20182;1061500;395439
679161;A ;60;20182;1112309;119954
679162;A ;30;20182;1089404;120189
679163;A ;30;20182;1072021;199273
679164;A ;30;20182;1043811;120197
679165;A ;30;20182;1109294;120201
679166;A ;30;20182;1092626;120219
679167;B ;30;20182;1072021;199273
679168;A ;20;20182;1038133;335436
679171;G ;20;20182;1063731;330817
679174;H ;20;20182;1052713;330817
679182;B ;15;20182;1060317;107506
679183;A ;50;20182;200841;165671
679185;B ;30;20182;1111566;197327
679187;C ;30;20182;1111566;197327
679189;A ;40;20182;1081209;197297
679190;B ;40;20182;1026119;197297
679192;C ;30;20182;1026119;197297
679193;A ;40;20182;1110471;197301
679194;B ;40;20182;1110471;197301
679195;C ;40;20182;1110471;197301
679196;A ;40;20182;1071874;115673
679197;B ;40;20182;1071874;115673
679198;C ;40;20182;1071874;115673
679199;J ;2;20182;987131;194735
679200;G ;30;20182;1078127;188328
679201;A ;40;20182;1111566;197254
679202;B ;40;20182;1111566;197254
679203;C ;40;20182;1111566;197254
679205;A ;40;20182;1112589;115746
679206;B ;40;20182;1112589;115746
679207;O ;10;20182;1046411;194751
679208;C ;40;20182;1112589;115746
679209;C ;10;20182;1046411;194760
679210;A ;40;20182;1071602;115681
679211;B ;40;20182;1071602;115681
679212;B ;50;20182;1112490;200921
679213;C ;40;20182;1071602;115681
679215;A ;39;20182;1036831;167151
679218;A ;30;20182;1070941;199231
679219;K ;20;20182;1017225;330817
679221;A ;40;20182;1112309;115690
679223;A ;40;20182;1084445;115703
679224;N ;20;20182;130249;330817
679225;A ;40;20182;1033051;199281
679226;O ;20;20182;1107704;330817
679227;A ;40;20182;1092626;115711
679228;A ;40;20182;1017357;115720
679229;A ;20;20182;1042203;330621
679230;B ;20;20182;1017497;330621
679231;A ;40;20182;1017357;115738
679232;B ;40;20182;1092626;115711
679233;C ;20;20182;137405;330621
679234;B ;40;20182;1084445;115703
679235;D ;20;20182;44873;330621
679236;B ;40;20182;1017357;115720
679238;G ;20;20182;1063731;330621
679239;H ;20;20182;1052713;330621
679243;K ;20;20182;1017225;330621
679246;N ;20;20182;130249;330621
679247;O ;20;20182;1107704;330621
679248;A ;20;20182;151921;160113
679249;A ;30;20182;152439;167975
679251;A ;20;20182;1042203;330639
679252;B ;20;20182;1017497;330639
679253;C ;20;20182;137405;330639
679254;D ;20;20182;44873;330639
